time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.344064	2	5	3	32	0.00406428
0.344064	2	4	3	32	0.00406428
0.344064	2	3	3	32	0.00406428
0.344064	2	2	3	32	0.00406428
0.344064	2	1	3	32	0.00406428
0.354064	2	8	3	32	0.00406428
0.354064	2	9	3	32	0.00406428
0.354064	2	10	3	32	0.00406428
0.354064	2	11	3	32	0.00406428
0.354064	2	12	3	32	0.00406428
0.354064	2	13	3	32	0.00406428
0.354064	2	14	3	32	0.00406428
0.354064	2	15	3	32	0.00406428
0.354064	2	16	3	32	0.00406428
0.354064	2	17	3	32	0.00406428
0.354064	2	18	3	32	0.00406428
0.354064	2	19	3	32	0.00406428
0.354064	2	7	3	32	0.00406428
0.354064	2	6	3	32	0.00406428
0.354064	2	5	3	32	0.00406428
0.354064	2	4	3	32	0.00406428
0.354064	2	3	3	32	0.00406428
0.354064	2	2	3	32	0.00406428
0.354064	2	1	3	32	0.00406428
0.364064	2	20	3	32	0.174064
0.364064	2	20	3	32	0.164064
0.364064	2	20	3	32	0.154064
0.364064	2	20	3	32	0.144064
0.364064	2	20	3	32	0.134064
0.364064	2	20	3	32	0.114064
0.364064	2	20	3	32	0.104064
0.364064	2	20	3	32	0.0940643
0.364064	2	20	3	32	0.0840643
0.364064	2	20	3	32	0.0740643
0.364064	2	20	3	32	0.0640643
0.364064	2	20	3	32	0.0540643
0.364064	2	20	3	32	0.0440643
0.364064	2	20	3	32	0.0340643
0.364064	2	20	3	32	0.0240643
0.364064	2	20	3	32	0.0140643
0.364064	2	8	3	32	0.00406428
0.364064	2	9	3	32	0.00406428
0.364064	2	10	3	32	0.00406428
0.364064	2	11	3	32	0.00406428
0.364064	2	12	3	32	0.00406428
0.364064	2	13	3	32	0.00406428
0.364064	2	14	3	32	0.00406428
0.364064	2	15	3	32	0.00406428
0.364064	2	16	3	32	0.00406428
0.364064	2	17	3	32	0.00406428
0.364064	2	18	3	32	0.00406428
0.364064	2	19	3	32	0.00406428
0.364064	2	20	3	32	0.00406428
0.364064	2	7	3	32	0.00406428
0.364064	2	6	3	32	0.00406428
0.364064	2	5	3	32	0.00406428
0.364064	2	4	3	32	0.00406428
0.364064	2	3	3	32	0.00406428
0.364064	2	2	3	32	0.00406428
0.364064	2	1	3	32	0.00406428
0.374064	2	8	3	32	0.00406428
0.374064	2	9	3	32	0.00406428
0.374064	2	10	3	32	0.00406428
0.374064	2	11	3	32	0.00406428
0.374064	2	12	3	32	0.00406428
0.374064	2	13	3	32	0.00406428
0.374064	2	14	3	32	0.00406428
0.374064	2	15	3	32	0.00406428
0.374064	2	16	3	32	0.00406428
0.374064	2	17	3	32	0.00406428
0.374064	2	18	3	32	0.00406428
0.374064	2	19	3	32	0.00406428
0.374064	2	20	3	32	0.00406428
0.374064	2	7	3	32	0.00406428
0.374064	2	6	3	32	0.00406428
0.374064	2	5	3	32	0.00406428
0.374064	2	4	3	32	0.00406428
0.374064	2	3	3	32	0.00406428
0.374064	2	2	3	32	0.00406428
0.374064	2	1	3	32	0.00406428
0.384064	2	8	3	32	0.00406428
0.384064	2	9	3	32	0.00406428
0.384064	2	10	3	32	0.00406428
0.384064	2	11	3	32	0.00406428
0.384064	2	12	3	32	0.00406428
0.384064	2	13	3	32	0.00406428
0.384064	2	14	3	32	0.00406428
0.384064	2	15	3	32	0.00406428
0.384064	2	16	3	32	0.00406428
0.384064	2	17	3	32	0.00406428
0.384064	2	18	3	32	0.00406428
0.384064	2	19	3	32	0.00406428
0.384064	2	20	3	32	0.00406428
0.384064	2	7	3	32	0.00406428
0.384064	2	6	3	32	0.00406428
0.384064	2	5	3	32	0.00406428
0.384064	2	4	3	32	0.00406428
0.384064	2	3	3	32	0.00406428
0.384064	2	2	3	32	0.00406428
0.384064	2	1	3	32	0.00406428
0.394064	2	8	3	32	0.00406428
0.394064	2	9	3	32	0.00406428
0.394064	2	10	3	32	0.00406428
0.394064	2	11	3	32	0.00406428
0.394064	2	12	3	32	0.00406428
0.394064	2	13	3	32	0.00406428
0.394064	2	14	3	32	0.00406428
0.394064	2	15	3	32	0.00406428
0.394064	2	16	3	32	0.00406428
0.394064	2	17	3	32	0.00406428
0.394064	2	18	3	32	0.00406428
0.394064	2	19	3	32	0.00406428
0.394064	2	20	3	32	0.00406428
0.394064	2	7	3	32	0.00406428
0.394064	2	6	3	32	0.00406428
0.394064	2	5	3	32	0.00406428
0.394064	2	4	3	32	0.00406428
0.394064	2	3	3	32	0.00406428
0.394064	2	2	3	32	0.00406428
0.394064	2	1	3	32	0.00406428
0.404064	2	8	3	32	0.00406428
0.404064	2	9	3	32	0.00406428
0.404064	2	10	3	32	0.00406428
0.404064	2	11	3	32	0.00406428
0.404064	2	12	3	32	0.00406428
0.404064	2	13	3	32	0.00406428
0.404064	2	14	3	32	0.00406428
0.404064	2	15	3	32	0.00406428
0.404064	2	16	3	32	0.00406428
